url,status,reason
https://handbook.gitlab.com/handbook/customer-success/csm/engagement-survey/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/csm-onboarding/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/qbr/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/pto/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/csm-onboarding/shadowing/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/services/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/services/infrastructure-upgrade/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/rhythm/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/risk-mitigation/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/risk-mitigation/self-managed-vs-saas/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/health-score-triage/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/onboarding/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/escalations/,success,
